Customer ID,Month,Month of Joining,zip_code,Gender,Age,Married,Dependents,Number of Dependents,Location ID,Service ID,state,county,timezone,area_codes,country,latitude,longitude,roam_ic,roam_og,loc_og_t2t,total_rech_amt,total_rech_data,vol_4g,vol_5g,arpu,offer,Referred a Friend,Number of Referrals,Phone Service,Multiple Lines,Internet Service,Internet Type,Streaming Data Consumption,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Payment Method,Status ID,Satisfaction Score,Churn Category,Churn Reason,Customer Status,Churn Value
c5359c4d-b4bb-4b8e-b361-147467eb2991,5,1,46944,Male,44,Yes,Yes,1,JyrTE,qADIz,Oregon,Simpsonmouth,Africa/Blantyre,382,Kiribati,-78.684138,82.17042,No,Yes,20,842,35,14,87,59,Discount,Yes,7,Yes,Yes,Yes,DSL,333,Yes,No,Yes,Yes,No,Yes,Yes,No,Wallet Balance,rCi-EMn-hci,3,Not Applicable,Could get own culture level music.,Churned,0
48f6a571-0fd3-4fdd-b407-e776e273d6e8,6,4,86518,Male,36,No,Yes,0,zUKnh,tTqgI,California,Hicksmouth,Africa/Casablanca,503,Nepal,-5.0295905,114.86925,No,No,16,121,42,88,83,92,Upgrade,Yes,1,No,No,No,Satellite,248,No,No,Yes,No,No,Yes,Yes,Yes,Wallet Balance,qPO-nzs-zCb,3,Price,Tonight capital finish or.,Stayed,1
c1d07ade-1d62-4124-841e-55a02038b3fb,3,12,58883,Male,26,Yes,No,5,zhEOQ,aFWKa,Idaho,Carterhaven,Europe/Stockholm,261,Palestinian Territory,-30.314963,78.254824,Yes,Yes,55,393,36,90,47,59,Upgrade,No,9,No,Yes,No,Fiber,340,Yes,Yes,No,No,No,No,Yes,No,Wallet Balance,QOJ-rLl-XXB,1,Service Issues,Inside value structure.,Stayed,1
18f79f4a-0d9d-4bfd-aeb4-2d9381cf2270,4,2,62758,Male,83,Yes,Yes,2,KSttK,xzTzG,Kansas,Lindseybury,Africa/Lubumbashi,67,Antarctica (the territory South of 60 deg S),48.3692095,-30.969558,No,Yes,14,593,4,52,60,57,Free Data,No,5,Yes,Yes,Yes,DSL,322,No,No,Yes,Yes,Yes,Yes,Yes,No,Credit Card,nvs-hZt-lGL,1,Competitor,Remain production federal build control.,Churned,0
9328ad41-068c-4828-87d1-85de9d51b6dd,8,10,71882,Female,74,No,Yes,3,VTOkW,OTXik,Illinois,North Stephanieville,America/Havana,945,Samoa,56.6413535,78.455082,Yes,Yes,28,828,90,74,16,83,Free Data,No,3,No,No,No,Satellite,58,No,Yes,No,Yes,Yes,Yes,No,Yes,Credit Card,wvE-cJF-Ssr,4,Service Issues,When space health like.,Stayed,0
acaa6d5c-8645-4fab-85a6-2976091def3d,3,1,33525,Female,21,No,Yes,3,DYJxz,pyJZT,Maine,New William,Pacific/Auckland,916,Western Sahara,-36.482763,58.185714,Yes,No,63,328,68,13,39,82,Free Data,Yes,9,Yes,No,Yes,DSL,50,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Credit Card,rzn-llP-mTR,4,Competitor,Address reflect whose save house something.,Stayed,1
515f52a7-b0bd-45f0-b601-bd06150f0cd4,11,2,40911,Female,51,Yes,Yes,3,wnGqD,PCftp,North Carolina,Middletonland,Africa/Libreville,490,Qatar,-82.045639,-166.434566,No,Yes,91,222,63,64,76,0,Discount,Yes,10,Yes,Yes,Yes,Satellite,327,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Cash,FeH-TGC-oca,1,Price,Rock camera along choose.,Stayed,0
25d29451-58c0-4e7d-9522-71fad3ae0519,1,8,25620,Male,45,Yes,Yes,5,QnPiS,xpCgP,Idaho,New William,Europe/Belgrade,894,Jordan,-36.9955505,58.439479,Yes,Yes,65,27,32,43,95,21,Free Data,Yes,5,No,No,Yes,DSL,130,Yes,No,Yes,Yes,Yes,No,No,No,Credit Card,GRw-CDE-ulq,3,Competitor,Western ever manage century along between attorney up.,Stayed,0
52e2e658-0631-4172-bf89-2cf0810665f3,12,5,93276,Female,77,Yes,No,0,xwBON,TRNtz,New York,Port Christine,America/Santo_Domingo,137,Ecuador,75.114537,-45.652693,Yes,Yes,23,932,89,77,89,50,Upgrade,Yes,4,No,No,Yes,DSL,90,Yes,Yes,No,No,Yes,No,No,No,Wallet Balance,Urf-BIe-KoL,1,Service Issues,Grow fish daughter artist order represent seven.,Churned,1
88628916-1ba6-47cb-a19d-698d6e12b2b9,4,1,20254,Female,79,No,Yes,1,FHarO,sYidl,Oklahoma,Austintown,Asia/Kabul,813,Ecuador,42.7199225,-8.593947,No,No,37,382,26,40,2,52,Free Data,No,4,Yes,No,No,DSL,473,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Credit Card,CpJ-NNK-TSA,4,Service Issues,Family mean rock best fast body behind.,Churned,1
f208af37-d10d-4076-ad10-3a795db9478e,4,10,46764,Male,72,No,No,2,fEBzb,IONTL,New York,New Kimberly,Europe/Vienna,728,Kiribati,82.5888155,-83.148391,No,Yes,59,969,42,69,3,24,Discount,Yes,5,Yes,No,Yes,Cable,151,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank Withdrawal,NXc-pMN-SkX,4,Service Issues,Run continue section democratic say cut.,Churned,1
f31b043a-628d-4bbc-9a9e-2823c7e25678,3,8,30065,Male,49,Yes,Yes,5,OllmS,OlShe,Idaho,Dennishaven,Pacific/Tarawa,723,Georgia,-49.8613205,171.050775,Yes,Yes,6,106,19,1,91,81,Loyalty Offer,No,3,No,No,Yes,Fiber,34,Yes,No,No,Yes,No,Yes,No,Yes,Wallet Balance,hpf-uyH-aAh,3,Price,Language certain sport above trial technology team third.,Churned,0
6c9e5de9-b241-4a91-9b7d-452882b8b728,2,4,21171,Female,77,Yes,No,3,QZzBY,XnRwP,Kansas,New Jeffrey,Asia/Tbilisi,143,Argentina,66.294589,-157.25966,Yes,Yes,80,768,75,17,10,56,Discount,Yes,9,Yes,Yes,Yes,Cable,452,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Cash,ggh-Nql-prJ,2,Competitor,Matter they issue could.,Stayed,1
f60b36f1-dcc6-4213-91bf-85c212305ae8,2,7,65659,Male,37,Yes,No,0,XaswJ,HXsmL,Delaware,Martinchester,Asia/Singapore,451,Bosnia and Herzegovina,-17.5156205,-95.258649,No,Yes,48,392,91,56,99,7,Discount,Yes,4,Yes,Yes,Yes,Satellite,385,Yes,No,No,No,No,Yes,No,Yes,Bank Withdrawal,eWX-TEI-bcp,1,Service Issues,Mrs like people.,Churned,1
cf375560-2148-4770-9655-fddecba800b0,4,11,92361,Female,79,Yes,Yes,4,mOnuh,eaLvo,New York,New Suzanneview,Europe/Kyiv,703,French Southern Territories,-28.0429175,99.552234,Yes,No,72,650,5,44,87,99,Upgrade,No,8,Yes,Yes,No,Fiber,189,No,No,Yes,No,Yes,Yes,No,Yes,Credit Card,xoF-KUR-SDB,5,Competitor,Develop others thought suddenly.,Churned,1
f20681a0-c04a-4ba4-8ba6-789b628755bc,4,6,9526,Female,72,No,No,1,ITlis,pGZBa,Delaware,Ericside,Asia/Katmandu,128,United Kingdom,39.5688895,-78.844721,Yes,No,64,100,25,60,54,84,Upgrade,No,5,No,No,No,Cable,452,No,No,Yes,No,No,No,Yes,Yes,Credit Card,Fbz-bov-yTP,5,Competitor,Cultural break Republican high tend group.,Churned,1
9d2db0b5-bef7-4766-9f85-7b70c3c44e2d,8,6,33458,Male,20,No,No,4,huOxC,iSlAO,Wisconsin,Charlestown,Africa/Kigali,603,Ethiopia,-70.2777625,172.925805,No,Yes,8,693,6,53,78,53,Discount,No,8,Yes,Yes,Yes,Cable,186,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Cash,www-TGn-wqS,5,Competitor,Hair simple inside according.,Churned,0
73d27303-da92-45ca-829d-ce8a6ff307bc,7,10,29360,Male,83,No,Yes,3,ThdUU,MXQrP,South Dakota,Emilystad,Africa/Algiers,666,Philippines,-39.690286,-120.415346,No,Yes,38,842,52,51,9,4,Discount,No,2,Yes,Yes,Yes,DSL,448,No,No,Yes,No,No,Yes,No,No,Wallet Balance,AGW-Irr-Ydg,4,Service Issues,Successful operation message.,Churned,1
6ea6888c-fd30-49e2-92b2-49c5771f4b94,12,3,62641,Male,81,Yes,No,3,aszlU,qHoGM,Massachusetts,South Jeffreychester,America/La_Paz,77,Montserrat,-53.2741935,-73.379648,Yes,Yes,47,621,54,2,76,99,Loyalty Offer,No,7,No,No,No,Fiber,303,Yes,No,No,No,Yes,Yes,Yes,Yes,Credit Card,KYD-Hyd-RxF,3,Price,Likely white identify eye today send cultural bed.,Churned,1
e471227b-7026-4151-b64b-6c31ff7f568d,6,6,6753,Male,61,No,Yes,3,Kfhse,LStcY,Hawaii,East Tylerfort,Africa/Freetown,495,India,51.391353,-158.928418,No,Yes,13,265,74,82,92,8,Discount,Yes,3,No,Yes,Yes,Fiber,320,Yes,No,No,No,Yes,No,No,No,Wallet Balance,uRN-FKC-LqH,4,Not Applicable,Even number three and leave ever few plan.,Stayed,1
c960def8-fcf3-4452-8072-ddbfdb4f559b,4,12,41974,Male,56,No,Yes,2,BpgSm,nsEWC,Illinois,East Kathryn,Europe/Zagreb,952,Serbia,0.2108045,3.248149,Yes,Yes,63,504,41,92,19,88,Discount,Yes,6,No,Yes,No,DSL,242,Yes,No,Yes,No,Yes,No,No,Yes,Bank Withdrawal,dDm-UmZ-dDZ,1,Competitor,Customer attention total.,Churned,0
ff193d5f-e00c-499e-b058-f4b06cc2cde3,12,2,65959,Male,72,No,Yes,1,yemVy,DUpUR,Texas,New Chelseashire,America/St_Lucia,238,Mauritania,-14.870467,-98.038227,No,Yes,13,321,53,19,7,56,Free Data,No,10,No,No,Yes,Fiber,174,Yes,Yes,Yes,Yes,No,Yes,No,No,Cash,UHW-OEe-Yun,1,Service Issues,Leader body exist hand start so if.,Churned,0
db332d25-9e6d-4d64-8be0-2451c987ce60,8,5,41532,Female,58,Yes,Yes,5,xvxVK,LewJp,South Dakota,North Johnny,Asia/Nicosia,48,Malaysia,-67.791998,14.594777,No,Yes,60,472,9,14,53,77,Free Data,No,6,Yes,Yes,No,Satellite,93,No,No,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,jXl-eMv-ash,2,Competitor,Water wife improve.,Stayed,0
767f5184-c723-4870-b6dd-59f51f6b5419,6,5,97174,Female,64,Yes,No,2,fzUHM,NXdbs,Kentucky,Nathanielmouth,Africa/Tripoli,590,Czech Republic,46.1610765,-85.470206,Yes,No,81,952,63,26,4,64,Loyalty Offer,No,7,Yes,Yes,No,DSL,78,No,No,No,No,No,Yes,Yes,No,Credit Card,iRc-JkF-YNR,3,Service Issues,Check resource factor rate four impact cost.,Churned,0
dc4691d9-e3c6-46b2-8260-e96cda4738a3,6,10,31764,Male,74,No,No,2,bpovT,hrCbR,Iowa,Chandlerport,Africa/Sao_Tome,25,Papua New Guinea,-85.330492,43.4767,No,Yes,96,25,40,38,33,22,Discount,Yes,9,Yes,No,Yes,DSL,460,Yes,Yes,No,No,No,No,No,No,Bank Withdrawal,uHO-Zup-gHO,3,Not Applicable,Guess simple bring idea special book who.,Churned,1
ad27c7ef-ae2c-480e-ac74-f1091053344f,11,1,64445,Female,20,No,Yes,0,xKtsa,lgWot,Minnesota,Chadhaven,Africa/Casablanca,583,Kenya,60.3203305,37.926986,No,Yes,38,643,85,71,71,5,Free Data,Yes,2,Yes,Yes,No,Fiber,353,No,Yes,No,Yes,No,Yes,No,No,Bank Withdrawal,uou-vwA-bHW,2,Service Issues,Break behavior window fight.,Stayed,0
37a48586-3ed2-4ca4-ae6c-aae81f317d91,8,8,54715,Female,63,No,Yes,0,hihyF,KiPxM,West Virginia,Patelshire,Asia/Damascus,379,Bosnia and Herzegovina,45.303377,-69.744727,Yes,No,63,776,86,84,63,66,Loyalty Offer,Yes,10,No,Yes,Yes,Fiber,193,No,No,No,Yes,Yes,No,Yes,No,Cash,SCB-qbu-XYW,4,Not Applicable,Factor painting good likely.,Churned,0
667c10c8-0cea-42b2-901a-138208021ad3,7,12,24714,Female,33,No,Yes,0,kZzbW,vVIuc,Texas,East Bradley,America/El_Salvador,784,Uzbekistan,39.3866355,156.115835,Yes,No,14,392,21,68,76,10,Loyalty Offer,Yes,7,Yes,Yes,Yes,DSL,19,No,No,Yes,Yes,Yes,Yes,Yes,No,Credit Card,lsk-ypk-OwR,3,Competitor,Under professional new card police discussion strong cause.,Churned,1
008f5251-565c-40e7-b934-b41b7d4ec740,10,8,50146,Male,72,No,Yes,1,EltAV,ujmfG,Virginia,North Heather,Europe/Uzhgorod,223,Nigeria,-83.09112,42.605763,Yes,Yes,50,131,84,87,47,36,Free Data,No,0,Yes,No,No,Fiber,248,No,No,Yes,No,No,Yes,Yes,Yes,Bank Withdrawal,OnG-SSJ-ozm,1,Service Issues,Thought whatever amount case.,Churned,1
3e368c90-9686-42b4-91eb-54cdf18cb287,2,11,61521,Male,75,No,No,4,sqhcA,uEykS,Kansas,Lake Luke,Pacific/Nauru,648,Switzerland,-72.4968725,-143.253729,Yes,Yes,63,287,69,32,23,15,Discount,No,9,No,Yes,No,Satellite,113,Yes,Yes,No,No,No,No,Yes,Yes,Cash,xsB-SXl-LpF,3,Competitor,Draw your doctor.,Churned,0
09d34a63-987a-4b6a-ae8d-8467f5bbeb6e,9,9,85412,Male,65,Yes,No,5,TqcUV,nDLwZ,Missouri,East Timothyton,Africa/Maputo,224,Myanmar,16.032711,164.532551,Yes,Yes,70,584,95,98,88,62,Upgrade,Yes,1,No,No,No,Fiber,500,No,No,Yes,No,No,Yes,No,Yes,Wallet Balance,SEC-KyH-rjr,2,Price,Congress relate particular sea list bag sport sort.,Churned,1
6361ad1e-394c-481f-8a31-9d877bfac66b,8,6,16246,Male,63,Yes,Yes,4,LhDDl,NAUpk,Mississippi,North Tylerchester,Australia/Broken_Hill,46,Azerbaijan,42.0461755,127.140274,Yes,Yes,91,402,69,51,98,73,Discount,Yes,4,Yes,No,Yes,Cable,61,Yes,No,No,No,Yes,Yes,Yes,Yes,Bank Withdrawal,rsa-scT-VSj,4,Competitor,Set there size.,Churned,0
e0648072-ae4b-4866-9d84-54af575a09bd,11,10,88582,Female,44,No,No,5,jcCIe,mTBkP,California,Woodshaven,Europe/Copenhagen,0,Togo,62.010483,-128.537576,Yes,Yes,78,46,25,65,10,72,Discount,Yes,6,No,Yes,Yes,Fiber,148,No,No,No,Yes,Yes,No,Yes,Yes,Credit Card,MOk-pZi-Gys,3,Price,More education apply recent per set behind.,Stayed,0
93c1a8fd-bf2d-4c56-a21a-74d8e3993772,2,10,29115,Female,73,Yes,No,1,gBbzp,doaRh,Pennsylvania,East Courtneyview,Africa/Libreville,976,United States of America,-23.667974,24.340045,Yes,Yes,24,148,28,28,82,23,Free Data,Yes,6,Yes,No,No,DSL,105,Yes,No,Yes,No,No,Yes,Yes,No,Cash,QpU-veo-FXl,5,Price,Free point president.,Stayed,0
ad7bb22a-bf85-41c9-908b-7b7cbe787975,6,2,64938,Female,90,No,Yes,0,EpTwP,dsfsB,Arizona,Stoneberg,Asia/Rangoon,557,Tajikistan,-6.913862,99.598555,Yes,No,24,561,79,49,36,18,Upgrade,No,5,No,Yes,No,Fiber,60,Yes,No,No,No,Yes,Yes,No,No,Wallet Balance,yAa-BTR-yCK,1,Competitor,Through message huge what term let fund.,Churned,0
f52c168d-b4bf-4642-8429-38aafd2b8b89,2,2,48165,Female,45,No,Yes,2,kLLsD,llBdS,Missouri,Maryton,Australia/Adelaide,7,Western Sahara,-28.0624265,135.545206,Yes,Yes,25,75,23,19,68,56,Free Data,No,6,Yes,Yes,Yes,Satellite,309,Yes,Yes,Yes,Yes,No,No,No,No,Cash,Hjg-bvq-PjB,4,Price,Beautiful might billion hit water stop.,Stayed,0
a519f978-85de-471f-b74a-9665dd77a346,7,10,34402,Male,59,No,Yes,0,pKVhB,sVFUV,Louisiana,Davisborough,Europe/Budapest,520,Puerto Rico,19.9056135,155.755782,No,No,73,401,29,43,71,64,Free Data,No,8,No,Yes,Yes,DSL,238,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit Card,yId-rLh-DUp,4,Not Applicable,Commercial billion sort risk parent special.,Stayed,1
a3b59eac-fcc9-4f63-8b8d-348da534d53d,7,8,29644,Female,61,No,Yes,3,GZCGO,lTxXR,Alabama,Petersonfurt,Africa/Porto-Novo,389,Norfolk Island,35.1278385,98.205077,Yes,No,21,108,53,63,13,94,Free Data,No,8,Yes,Yes,Yes,DSL,62,Yes,No,No,No,Yes,No,Yes,No,Wallet Balance,JiL-aOO-DyD,2,Not Applicable,Evening various unit build total second.,Stayed,0
61e92017-7bdd-4fa7-834f-8ccb362c7cc1,2,6,60565,Male,47,No,No,0,nwpTP,Hdajl,California,Harrisonborough,Africa/Addis_Ababa,151,Denmark,72.243435,-45.281102,No,Yes,19,953,1,33,61,16,Loyalty Offer,No,2,No,Yes,Yes,Cable,406,No,No,Yes,Yes,No,Yes,No,Yes,Bank Withdrawal,QZW-UGs-IwE,2,Not Applicable,Assume spring skin someone maybe.,Stayed,1
e9432f95-7beb-4da6-aae4-b228eed734ae,12,9,68224,Male,60,No,No,5,IOFdA,drdsw,Iowa,Port Amybury,Asia/Dubai,312,Moldova,6.219426,-110.940975,Yes,No,73,201,57,93,17,76,Discount,Yes,4,No,Yes,Yes,Fiber,374,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Wallet Balance,qRA-WZX-zhB,2,Competitor,Yeah American own.,Stayed,0
40085036-0f2c-4f2b-a8c1-3f6d16b120e2,2,4,19833,Female,50,Yes,No,2,QINHj,FlNuO,Mississippi,East Katie,Europe/Athens,325,Angola,-33.873667,140.41016,No,No,46,47,21,89,85,79,Discount,Yes,5,Yes,No,No,Satellite,487,Yes,Yes,No,No,Yes,Yes,Yes,No,Credit Card,WIv-bxG-WoS,4,Not Applicable,Raise maybe great person message take herself.,Stayed,0
5c63024b-3f75-4414-b088-0ab0c1b0a4b9,4,11,78452,Female,24,Yes,No,0,ppFLP,ULWhG,Oklahoma,Riverahaven,Asia/Phnom_Penh,896,Syrian Arab Republic,-28.3804325,-107.814126,Yes,Yes,10,463,50,42,31,8,Loyalty Offer,Yes,7,Yes,Yes,Yes,Fiber,136,Yes,Yes,Yes,No,Yes,No,No,No,Bank Withdrawal,nry-wtW-qgQ,2,Not Applicable,Shake out almost play process account.,Churned,0
8a264f47-c180-44ea-8747-cf4bb79b7663,3,12,16583,Male,55,No,No,0,jybmI,apjYH,South Dakota,East Bethany,Europe/Moscow,522,Burkina Faso,1.7982735,-99.378284,No,Yes,91,739,25,80,35,45,Loyalty Offer,Yes,5,Yes,Yes,No,Fiber,416,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank Withdrawal,oTx-GBE-ymh,4,Not Applicable,Game college fish positive occur interest they.,Churned,0
a88273fa-dedb-4e70-81cc-f0dbe537854e,5,3,42584,Female,30,Yes,No,0,TvxBr,KLEYY,Alaska,Dominicchester,Asia/Jayapura,136,Andorra,16.669785,-99.750533,No,Yes,5,866,9,99,40,42,Free Data,Yes,0,No,Yes,No,Satellite,143,No,No,No,No,Yes,Yes,No,No,Cash,oZz-Gor-SrS,3,Service Issues,Sign nearly must paper author people.,Churned,1
2001a7ce-14f8-4c8e-a7e5-ba12047ba21e,5,7,98659,Male,18,No,Yes,2,IZRHe,VPBXc,Oklahoma,Leeburgh,Europe/Madrid,117,Somalia,-5.946796,51.838641,No,No,90,146,71,65,23,46,Free Data,No,9,No,Yes,Yes,Satellite,110,Yes,No,Yes,No,No,Yes,Yes,Yes,Credit Card,qbm-hwn-oaU,1,Price,Out employee thousand.,Stayed,1
f417dad3-a0f9-48f1-8547-afede765cb1a,9,11,53823,Male,46,No,Yes,1,cePPr,Gmzlk,Rhode Island,South Miguelborough,Africa/Sao_Tome,146,Belize,-80.550021,124.961016,No,Yes,88,969,60,10,11,33,Upgrade,No,0,Yes,No,Yes,Satellite,317,No,No,No,Yes,No,No,Yes,Yes,Wallet Balance,wvV-IRn-fbH,4,Competitor,Country politics medical action the foot contain house.,Churned,0
5c2b4b4c-b7c8-4bbc-b5bd-f105d26c6bfe,11,10,55665,Male,24,Yes,No,1,onpaZ,XJZzv,Arkansas,Andradechester,Africa/Douala,745,Hong Kong,42.432844,57.930418,No,Yes,5,241,39,2,63,8,Discount,No,8,No,No,No,Cable,45,No,Yes,Yes,No,Yes,No,No,No,Bank Withdrawal,cmx-MaJ-DlQ,5,Price,Travel candidate society economic first research.,Churned,1
8efeb9d6-2100-4f83-82ca-d1ae1606c983,2,9,47015,Male,90,No,Yes,3,uGQfI,uwCgd,Texas,New Courtneyview,Africa/Freetown,313,Marshall Islands,-8.7191235,71.560055,No,No,65,246,67,52,77,78,Discount,No,0,Yes,Yes,No,Cable,95,Yes,No,No,No,No,Yes,Yes,No,Bank Withdrawal,Mpg-jVo-QxF,5,Not Applicable,Provide garden white magazine.,Churned,0
0268d2be-f2d4-4a98-8427-003dfb3d82cb,6,9,36495,Male,50,Yes,Yes,3,zwJax,nnyEO,New Mexico,Garciahaven,Africa/Lusaka,882,Mexico,7.96407,-52.678123,Yes,Yes,27,869,49,51,38,38,Upgrade,Yes,4,No,No,Yes,Fiber,138,Yes,No,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Qaf-ibw-xWD,2,Not Applicable,Edge subject forward source against provide.,Stayed,1
0d4511b6-c612-4f95-aa75-5848a8e15b1a,1,11,5624,Female,42,No,Yes,4,vbiJd,WhBQR,Ohio,Travisview,Pacific/Palau,922,Greenland,56.486682,-62.015138,No,No,70,161,80,77,48,33,Upgrade,No,3,No,Yes,Yes,Satellite,404,No,No,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,mEr-tEI-IVm,2,Competitor,Resource seem window Democrat.,Churned,1
efa55e0b-c93f-49a2-acf4-68479b65265d,3,2,83068,Female,57,Yes,Yes,4,jUGsO,nnKjj,Louisiana,South Candicechester,America/Santiago,592,French Polynesia,53.2504125,-133.500211,No,Yes,50,992,65,85,11,35,Upgrade,No,2,No,No,No,Fiber,243,No,No,No,No,No,No,Yes,Yes,Bank Withdrawal,HzW-utv-qCL,4,Service Issues,Service cause simply father law magazine.,Churned,1
32f0866c-6c59-4a1c-b046-816e4ec718f5,10,2,78878,Male,81,No,Yes,5,DTqPj,EduCv,Alabama,Maryport,Asia/Seoul,328,Mongolia,-65.3304275,-45.032342,Yes,Yes,40,584,30,32,77,17,Discount,Yes,4,No,Yes,Yes,DSL,156,Yes,No,Yes,No,No,No,Yes,No,Credit Card,ZNC-xiF-GeB,3,Service Issues,Across help her world past.,Stayed,0
60b7e19d-d1b6-4826-84de-109f371d032a,8,11,86679,Female,71,Yes,Yes,0,TBTBl,COHLJ,Indiana,Bowmanborough,America/Paramaribo,381,Venezuela,45.6360075,-137.241495,No,No,72,171,10,60,75,47,Discount,Yes,1,Yes,Yes,Yes,Satellite,122,Yes,Yes,No,Yes,No,Yes,Yes,No,Cash,tFM-CLe-JrM,5,Price,Forward administration expert hair if worker must offer.,Churned,1
a3de2700-9348-4a08-8c51-1e72552ddfe0,1,6,39031,Female,68,No,No,1,qUkim,LOVyn,Montana,Brendamouth,Atlantic/Cape_Verde,489,Belarus,11.2335575,0.799313,No,No,58,991,36,40,66,26,Discount,No,1,Yes,Yes,Yes,Fiber,465,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Cash,RWW-EiX-pYL,5,Service Issues,Save strategy hit once water bad else.,Churned,0
83a887c9-1d96-45f6-893f-472ffb2012cc,6,5,48888,Female,40,No,No,1,oJdPn,ghRAj,Vermont,Ryanberg,Europe/Sarajevo,743,Syrian Arab Republic,70.7656065,-37.427184,No,Yes,84,347,4,74,78,98,Discount,Yes,6,No,Yes,No,Fiber,80,No,Yes,Yes,No,No,Yes,No,Yes,Cash,eBy-TMr-Nvu,2,Price,Garden recently test.,Churned,1
17c390b7-3d65-40db-b2b7-4f6df1965aee,12,5,31315,Male,48,Yes,Yes,5,XwIhj,QiGCc,Michigan,Mccoytown,Africa/Maputo,714,Gambia,26.187863,-6.082812,No,Yes,100,64,93,78,82,35,Discount,Yes,10,No,Yes,Yes,Satellite,487,Yes,No,Yes,No,No,Yes,No,Yes,Bank Withdrawal,ouU-CMs-tOV,5,Price,Why sometimes tonight free.,Churned,0
cdaf9b84-bd55-44a2-9268-90f0b6e9ac2d,10,1,5070,Male,53,Yes,No,3,zqnhy,lAZdY,Oregon,South Daniel,Indian/Maldives,322,Mayotte,-7.603713,-51.590568,No,Yes,95,622,70,20,34,72,Loyalty Offer,Yes,9,No,Yes,No,Satellite,111,No,No,No,Yes,Yes,No,No,Yes,Cash,EpC-leJ-hGK,2,Competitor,Character stop physical and.,Churned,1
5d773a65-d5c1-472b-a760-07d4b8983541,8,12,3433,Male,43,Yes,Yes,0,wAOvX,spsVw,Alaska,Lawrenceland,Asia/Urumqi,166,Tanzania,14.669752,146.516071,No,No,33,541,25,51,53,91,Discount,Yes,7,Yes,No,Yes,DSL,401,Yes,No,Yes,Yes,No,Yes,Yes,No,Cash,FlH-Tkj-vIS,2,Competitor,Test most once moment seven sort meet.,Churned,1
a3613eac-3081-4496-80c7-7a3315079065,4,2,67054,Male,21,Yes,Yes,3,NgUGh,iJLnz,Florida,East Jennybury,Asia/Muscat,816,New Caledonia,-66.390057,93.852222,Yes,No,11,220,79,42,44,54,Free Data,Yes,8,Yes,No,No,Cable,77,Yes,No,Yes,No,No,No,No,No,Wallet Balance,ocP-zpk-KJz,3,Service Issues,Knowledge section city performance military.,Stayed,1
9bea23dc-18a8-4864-819a-2060520bf411,9,4,19159,Female,56,Yes,No,3,QptmH,DhAbh,Michigan,Lovehaven,Africa/Ceuta,562,Grenada,59.428273,4.902171,Yes,Yes,99,774,46,19,77,30,Free Data,Yes,10,No,No,No,Fiber,248,No,No,Yes,Yes,No,Yes,Yes,Yes,Cash,Yti-NxR-YdG,1,Price,Film fast rate himself pull the.,Stayed,1
be80f486-6940-4cf4-9912-848a4c780b24,11,12,47793,Male,65,Yes,No,2,qhbXU,VGoto,Maine,New Judyberg,Europe/Vienna,278,Tunisia,37.986591,142.557328,Yes,Yes,66,514,9,9,1,29,Discount,Yes,0,Yes,No,No,Fiber,267,No,Yes,Yes,Yes,Yes,No,No,No,Wallet Balance,wno-Een-ASK,3,Competitor,Think new your hotel fine education finish.,Stayed,0
1d357473-6f50-4ce1-bf46-d014a5a4a997,8,10,17052,Female,41,Yes,Yes,1,aoIct,UbVEO,Iowa,East Richardmouth,Asia/Manila,930,United Kingdom,57.253426,58.954486,No,Yes,55,404,0,25,91,70,Free Data,Yes,1,Yes,No,Yes,Fiber,483,No,Yes,Yes,Yes,Yes,No,No,No,Bank Withdrawal,mtM-JNj-unh,2,Not Applicable,Fear owner whole whatever race attack.,Churned,1
0ad5535c-c705-4351-a9f3-3fc325b8665d,8,9,6080,Male,84,No,Yes,5,TWKZl,YKdPD,Colorado,Johnsonburgh,Europe/Bratislava,633,Portugal,3.823571,48.789026,Yes,Yes,89,356,59,9,60,14,Upgrade,Yes,6,Yes,No,Yes,Fiber,446,No,Yes,Yes,No,Yes,Yes,No,Yes,Credit Card,mpV-AlS-ncV,2,Competitor,Billion one building loss movement vote despite.,Stayed,1
618f8849-1689-4b93-9cee-39e180aff755,1,9,44484,Male,68,Yes,Yes,4,dssep,sofvk,Arkansas,South James,Asia/Kabul,597,Norway,-22.0117795,0.467507,Yes,Yes,56,589,5,96,82,57,Discount,No,8,Yes,No,No,DSL,119,No,Yes,Yes,Yes,No,Yes,No,Yes,Credit Card,yua-lCS-nEv,2,Service Issues,Share animal new whole.,Churned,0
